country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Argentina,ARG,12-04-2021,5390000,4661085,728915,76388,161313,11.93,10.31,1.61,3569,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,13-04-2021,5571878,4836246,735632,181878,166815,12.33,10.7,1.63,3691,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,14-04-2021,5754919,4996672,758247,183041,169014,12.73,11.06,1.68,3740,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,15-04-2021,5935146,5163344,771802,180227,166276,13.13,11.42,1.71,3679,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,16-04-2021,6093016,5305604,787412,157870,162428,13.48,11.74,1.74,3594,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,17-04-2021,6226872,5431994,794878,133856,146486,13.78,12.02,1.76,3241,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,18-04-2021,6288812,5489318,799494,61940,139314,13.91,12.15,1.77,3082,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19-04-2021,6334554,5534225,800329,45742,134936,14.02,12.25,1.77,2986,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,20-04-2021,6433141,5620411,812730,98587,123038,14.23,12.44,1.8,2722,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,21-04-2021,6550568,5722607,827961,117427,113664,14.49,12.66,1.83,2515,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,22-04-2021,6693438,5851232,842206,142870,108327,14.81,12.95,1.86,2397,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,23-04-2021,6807411,5955371,852040,113973,102056,15.06,13.18,1.89,2258,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,24-04-2021,7017279,6149835,867444,209868,112915,15.53,13.61,1.92,2498,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,25-04-2021,7134949,6263849,871100,117670,120877,15.79,13.86,1.93,2675,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,26-04-2021,7214704,6341959,872745,79755,125736,15.96,14.03,1.93,2782,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,27-04-2021,7386650,6507572,879078,171946,136216,16.34,14.4,1.95,3014,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,28-04-2021,7557986,6672739,885247,171336,143917,16.72,14.76,1.96,3184,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,29-04-2021,7715006,6806565,908441,157020,145938,17.07,15.06,2.01,3229,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,30-04-2021,7865213,6926650,938563,150207,151115,17.4,15.33,2.08,3344,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,01-05-2021,7971470,7002992,968478,106257,136313,17.64,15.49,2.14,3016,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,02-05-2021,7997902,7025492,972410,26432,123279,17.7,15.54,2.15,2728,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,03-05-2021,8039793,7051772,988021,41891,117870,17.79,15.6,2.19,2608,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,04-05-2021,8197011,7149293,1047718,157218,115766,18.14,15.82,2.32,2561,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,05-05-2021,8391513,7261176,1130337,194502,119075,18.57,16.07,2.5,2635,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,06-05-2021,8591061,7399515,1191546,199548,125151,19.01,16.37,2.64,2769,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,07-05-2021,8820691,7555386,1265305,229630,136497,19.52,16.72,2.8,3020,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,08-05-2021,9001747,7660652,1341095,181056,147182,19.92,16.95,2.97,3257,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,09-05-2021,9082597,7688877,1393720,80850,154956,20.1,17.01,3.08,3429,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,10-05-2021,9122759,7718272,1404487,40162,154709,20.18,17.08,3.11,3423,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,11-05-2021,9237005,7790786,1446219,114246,148571,20.44,17.24,3.2,3287,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,12-05-2021,9383945,7866933,1517012,146940,141776,20.76,17.41,3.36,3137,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,13-05-2021,9541511,7912175,1629336,157566,135779,21.11,17.51,3.61,3004,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,14-05-2021,9704364,7953562,1750802,162853,126239,21.47,17.6,3.87,2793,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,15-05-2021,9862623,7992532,1870091,158259,122982,21.82,17.68,4.14,2721,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,16-05-2021,9927783,8023563,1904220,65160,120741,21.97,17.75,4.21,2672,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,17-05-2021,10002830,8050709,1952121,75047,125724,22.13,17.81,4.32,2782,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,18-05-2021,10193368,8141608,2051760,190538,136623,22.55,18.01,4.54,3023,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19-05-2021,10383925,8279961,2103964,190557,142854,22.98,18.32,4.66,3161,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,20-05-2021,10549521,8397337,2152184,165596,144001,23.34,18.58,4.76,3186,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,21-05-2021,10758782,8531073,2227709,209261,150631,23.8,18.88,4.93,3333,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,22-05-2021,10958659,8638944,2319715,199877,156577,24.25,19.11,5.13,3464,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,23-05-2021,11067550,8701971,2365579,108891,162824,24.49,19.25,5.23,3603,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,24-05-2021,11149468,8735231,2414237,81918,163805,24.67,19.33,5.34,3624,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,25-05-2021,11242209,8807373,2434836,92741,149834,24.87,19.49,5.39,3315,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,26-05-2021,11331066,8878491,2452575,88857,135306,25.07,19.64,5.43,2994,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,27-05-2021,11503476,8988267,2515209,172410,136279,25.45,19.89,5.57,3015,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,28-05-2021,11676733,9084600,2592133,173257,131136,25.84,20.1,5.74,2902,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,29-05-2021,11906697,9208883,2697814,229964,135434,26.34,20.38,5.97,2997,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,30-05-2021,12119901,9361218,2758683,213204,150336,26.82,20.71,6.1,3326,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,31-05-2021,12257297,9476406,2780891,137396,158261,27.12,20.97,6.15,3502,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,01-06-2021,12497078,9667003,2830075,239781,179267,27.65,21.39,6.26,3966,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,02-06-2021,12801115,9924476,2876639,304037,210007,28.32,21.96,6.36,4647,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,03-06-2021,13079195,10158653,2920542,278080,225103,28.94,22.48,6.46,4981,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,04-06-2021,13374067,10417359,2956708,294872,242476,29.59,23.05,6.54,5365,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,05-06-2021,13730521,10733428,2997093,356454,260546,30.38,23.75,6.63,5765,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,06-06-2021,14092493,11071365,3021128,361972,281799,31.18,24.5,6.68,6235,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,07-06-2021,14336164,11290468,3045696,243671,296981,31.72,24.98,6.74,6571,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,08-06-2021,14663805,11577809,3085996,327641,309532,32.45,25.62,6.83,6849,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,09-06-2021,15012734,11888649,3124085,348929,315946,33.22,26.3,6.91,6991,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,10-06-2021,15353408,12202881,3150527,340674,324888,33.97,27,6.97,7188,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,11-06-2021,15730223,12555442,3174781,376815,336594,34.8,27.78,7.02,7447,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,12-06-2021,16102741,12879690,3223051,372518,338889,35.63,28.5,7.13,7498,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,13-06-2021,16286902,12991480,3295422,184161,313487,36.04,28.74,7.29,6936,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,14-06-2021,16382043,13043304,3338739,95141,292268,36.25,28.86,7.39,6467,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,15-06-2021,16643769,13223188,3420581,261726,282852,36.83,29.26,7.57,6258,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,16-06-2021,16876619,13389726,3486893,232850,266269,37.34,29.63,7.72,5891,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,17-06-2021,17172628,13609451,3563177,296009,259889,38,30.11,7.88,5750,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,18-06-2021,17475935,13852316,3623619,303307,249387,38.67,30.65,8.02,5518,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,19-06-2021,17837121,14172453,3664668,361186,247769,39.47,31.36,8.11,5482,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,20-06-2021,18085389,14397649,3687740,248268,256927,40.02,31.86,8.16,5685,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Aruba,ABW,13-04-2021,45588,33563,12025,2515,1372,42.7,31.44,11.26,12851,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,14-04-2021,48200,36058,12142,2612,1562,45.15,33.77,11.37,14630,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,15-04-2021,50546,37981,12565,2346,1715,47.34,35.57,11.77,16063,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,16-04-2021,52955,39961,12994,2409,1877,49.6,37.43,12.17,17581,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,17-04-2021,55582,41770,13812,2627,2069,52.06,39.12,12.94,19379,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,18-04-2021,55651,41837,13814,69,1938,52.12,39.19,12.94,18152,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,19-04-2021,58178,43266,14912,2527,2158,54.49,40.52,13.97,20212,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,20-04-2021,60379,43945,16434,2201,2113,56.55,41.16,15.39,19791,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,21-04-2021,62342,44421,17921,1963,2020,58.39,41.61,16.79,18920,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,22-04-2021,64288,45097,19191,1946,1963,60.21,42.24,17.97,18386,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,23-04-2021,67950,48061,19889,3662,2142,63.64,45.02,18.63,20063,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,24-04-2021,69279,49351,19928,1329,1957,64.89,46.22,18.67,18330,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,25-04-2021,73103,53161,19942,3824,2493,68.47,49.79,18.68,23350,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,26-04-2021,73360,53244,20116,257,2169,68.71,49.87,18.84,20315,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,29-04-2021,75846,54095,21751,1178,1651,71.04,50.67,20.37,15464,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,30-04-2021,76865,54306,22559,1019,1274,71.99,50.86,21.13,11933,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,04-05-2021,78956,55152,23804,1228,706,73.95,51.66,22.3,6613,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,05-05-2021,79502,55359,24143,546,691,74.46,51.85,22.61,6472,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,06-05-2021,79553,55371,24182,51,530,74.51,51.86,22.65,4964,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
Aruba,ABW,07-05-2021,80258,55625,24633,705,485,75.17,52.1,23.07,4543,Pfizer/BioNTech,Government of Aruba,https://www.government.aw
